Date,ProductID,SalesVolume,CurrentStock,ReorderLevel,DailyCapacity,CurrentUtilization,LaborCost,MaterialCost,TransportCost,SeasonalityIndex,ExternalFactor,TargetAllocation,DayOfWeek,Month,Quarter,IsWeekend,SalesMA7,SalesSTD7,StockMA7,UtilMA7,SalesMA14,SalesSTD14,StockMA14,UtilMA14,SalesMA30,SalesSTD30,StockMA30,UtilMA30,StockToSales,TotalCost,CostPerUnit,UtilizationEfficiency,Region_Asia,Region_Europe,Region_North America
2023-07-30,P34567,325,119,174,776,0.82,41.61,24.48,3.5,0.9718768980924538,Strike,869,6,7,3,1,393.14285714285717,192.7203747846683,173.57142857142858,0.7628571428571428,464.5,220.9645812202627,166.5,0.7857142857142856,489.3,234.88708218910327,173.4,0.7563333333333334,0.2965468138127448,69.59,0.21412307692307694,3.3306005328960855,False,True,False
2023-07-31,P34567,252,179,152,1057,0.81,60.08,22.91,5.42,0.9718768980924538,,1038,0,7,3,0,394.7142857142857,191.3127581437568,172.71428571428572,0.7557142857142857,422.64285714285717,199.20133114432298,163.71428571428572,0.7999999999999999,478.5,238.1886748516529,174.4,0.7613333333333333,0.4740824820279985,88.41,0.35083333333333333,1.7380509000620732,False,True,False
2023-08-01,P34567,810,264,198,952,0.62,46.94,23.74,8.2,1.119424480811643,,1171,1,8,3,0,656.2857142857143,330.039752295444,141.71428571428572,0.8099999999999999,569.2857142857143,282.9959033602453,147.14285714285714,0.8078571428571427,512.6,250.17836395880352,174.56666666666666,0.8056666666666668,0.6055045871559633,78.88,0.09738271604938271,4.948680351906158,False,False,True
2023-08-02,P34567,663,221,158,889,0.73,47.31,25.26,6.07,1.119424480811643,Weather Disruption,1334,2,8,3,0,380.2857142857143,160.07884961867464,169.28571428571428,0.75,460.85714285714283,189.4054897843235,174.28571428571428,0.795,476.8,236.6267831052919,174.66666666666666,0.7653333333333333,0.472799511002445,78.64000000000001,0.11861236802413275,4.109589041095891,False,True,False
2023-08-03,P34567,871,51,177,793,0.68,49.18,26.3,8.72,1.119424480811643,Strike,1236,3,8,3,0,441.42857142857144,246.45814867360176,145.0,0.7228571428571428,481.92857142857144,217.5229304572858,161.0,0.7835714285714285,497.23333333333335,243.45001375108296,168.63333333333333,0.7639999999999999,0.08851971237292339,84.2,0.09667049368541906,25.11534025374856,False,True,False
2023-08-04,P34567,670,151,193,1073,0.69,41.91,25.91,6.85,1.119424480811643,Weather Disruption,1448,4,8,3,0,514.2857142857143,223.7317696749947,158.42857142857142,0.7185714285714286,500.0,222.17352885318462,165.0,0.7735714285714286,511.2,240.841541839987,163.96666666666667,0.7633333333333334,0.23271686481726112,74.66999999999999,0.11144776119402983,6.430559554659756,False,True,False
2023-08-05,P34567,683,258,140,1097,0.79,45.31,28.04,9.51,1.119424480811643,,1707,5,8,3,1,552.1428571428571,227.11849225417475,153.14285714285714,0.7442857142857143,514.7857142857143,227.28267001228238,172.14285714285714,0.765,503.56666666666666,231.13373995833365,169.3,0.7593333333333334,0.42186405045550107,82.86,0.1213177159590044,3.3509959768423117,False,True,False
2023-08-06,P34567,759,84,167,945,0.67,40.15,17.84,9.64,1.119424480811643,Strike,1646,6,8,3,1,623.5714285714286,301.82271680732094,146.0,0.8014285714285715,616.2142857142857,252.36273605556426,140.28571428571428,0.7885714285714286,529.2333333333333,249.3919064214111,170.4,0.8059999999999999,0.1247083775185578,67.63,0.08910408432147562,13.486140724946695,False,False,True
2023-08-07,P34567,960,147,167,709,0.7,53.36,21.02,3.49,1.119424480811643,Weather Disruption,1785,0,8,3,0,719.8571428571429,283.11212653377487,137.14285714285714,0.7685714285714286,650.8571428571429,264.4843625282557,140.35714285714286,0.7885714285714286,557.4,248.71138237752223,173.3,0.7989999999999999,0.18974737230315325,77.86999999999999,0.08111458333333332,9.329446064139942,False,False,True
2023-08-08,P34567,674,264,191,1089,0.68,42.53,29.22,6.19,1.119424480811643,Weather Disruption,1585,1,8,3,0,528.2857142857143,300.33409967662953,183.42857142857142,0.7785714285714285,559.7857142857143,272.60542874311886,166.64285714285714,0.7878571428571429,580.2333333333333,278.8146935391557,177.16666666666666,0.7863333333333333,0.3495365992055986,77.94,0.11563798219584569,3.7544563279857397,True,False,False
2023-08-09,P34567,409,79,107,1213,0.93,60.48,20.95,7.27,1.119424480811643,Weather Disruption,1444,2,8,3,0,553.2857142857143,226.24965140725604,151.14285714285714,0.7785714285714286,487.7142857142857,214.44577172560184,162.57142857142858,0.7785714285714286,509.53333333333336,226.08340440449535,166.7,0.7693333333333333,0.10987482614742698,88.69999999999999,0.21687041564792173,5.566898053627331,False,True,False
2023-08-10,P34567,984,165,101,801,0.93,47.07,16.87,4.79,1.119424480811643,,1538,3,8,3,0,634.7142857142857,312.49091415363057,196.14285714285714,0.812857142857143,603.5714285714286,288.7047238657819,167.64285714285714,0.7942857142857144,594.9666666666667,288.24348942413644,176.16666666666666,0.7899999999999999,0.22444617178390985,68.73,0.06984756097560976,6.4125122189638315,True,False,False
2023-08-11,P34567,342,57,185,1408,0.81,68.31,22.88,5.85,1.119424480811643,Weather Disruption,1518,4,8,3,0,639.5714285714286,301.2921379341855,117.0,0.7542857142857142,620.3571428571429,274.25244046115785,132.14285714285714,0.8,551.3,251.75893642324925,166.86666666666667,0.7946666666666666,0.08281444582814446,97.03999999999999,0.2837426900584795,7.407407407407407,False,False,True
2023-08-12,P34567,592,199,140,722,0.92,66.14,16.64,7.74,1.119424480811643,Strike,1411,5,8,3,1,594.7142857142857,277.44531850781806,131.28571428571428,0.7828571428571429,632.4285714285714,268.5576042736206,137.85714285714286,0.8014285714285715,552.7333333333333,251.86777227871735,165.7,0.8019999999999999,0.29469007827374655,90.52,0.1529054054054054,3.2335590998470614,False,False,True
2023-08-13,P34567,465,93,154,1233,0.88,48.68,18.04,4.59,1.119424480811643,Weather Disruption,1726,6,8,3,1,584.1428571428571,281.3049523035029,128.0,0.7728571428571429,637.6428571428571,264.2037695948558,124.5,0.7999999999999999,554.5666666666667,250.99164477553146,162.06666666666666,0.807,0.14685314685314685,71.31,0.15335483870967742,5.681818181818182,False,False,True
2023-08-14,P34567,429,235,115,502,0.81,63.5,29.97,7.21,1.119424480811643,,645,0,8,3,0,622.4285714285714,227.139353072702,154.14285714285714,0.7728571428571429,630.3571428571429,268.73825044594423,136.85714285714286,0.8049999999999999,551.7666666666667,251.93809903848717,168.03333333333333,0.8023333333333333,0.42157867760123013,100.67999999999999,0.23468531468531467,2.2537431048069343,False,False,True
2023-08-15,P34567,206,85,192,1489,0.6,64.1,23.12,7.88,1.119424480811643,Weather Disruption,1067,1,8,3,0,536.1428571428571,256.79656576846196,128.57142857142858,0.7700000000000001,596.2142857142857,290.8534335025455,135.14285714285714,0.79,554.0333333333333,248.36770339952446,162.46666666666667,0.797,0.17326732673267328,95.1,0.4616504854368932,4.03921568627451,False,False,True
2023-08-16,P34567,325,246,161,1017,0.87,69.6,19.26,3.63,1.119424480811643,,1070,2,8,3,0,474.14285714285717,246.1960117273957,151.71428571428572,0.7985714285714286,548.8571428571429,275.7378512960501,148.85714285714286,0.8,534.4333333333333,242.18711536862324,161.33333333333334,0.7983333333333333,0.5140298507462687,92.49,0.2845846153846154,1.5185496682553032,False,False,True
2023-08-17,P34567,924,126,147,592,0.85,57.94,29.92,6.48,1.119424480811643,,1669,3,8,3,0,469.0,234.45113207944445,148.71428571428572,0.8200000000000001,594.4285714285714,281.6123124181441,142.92857142857142,0.7942857142857144,553.7666666666667,249.50069909836893,163.26666666666668,0.8053333333333333,0.2680851063829787,94.34,0.1020995670995671,8.627450980392158,False,False,True
2023-08-18,P34567,317,270,129,1019,0.82,42.46,29.5,4.84,1.119424480811643,Strike,1096,4,8,3,0,552.1428571428571,227.61109270817542,172.71428571428572,0.7785714285714286,472.64285714285717,218.76774025395994,173.14285714285714,0.7707142857142858,511.1,224.5237641980361,168.7,0.7736666666666667,0.5788667687595712,76.80000000000001,0.24227129337539435,1.4317976513098465,False,True,False
2023-08-19,P34567,852,80,111,927,0.87,59.41,21.61,8.07,1.119424480811643,Strike,1516,5,8,3,1,688.0,313.3140064961459,167.71428571428572,0.8142857142857143,603.9285714285714,289.03192910811055,167.57142857142858,0.8007142857142856,603.7333333333333,292.0303401022398,172.3,0.7963333333333333,0.15886524822695036,89.09,0.10456572769953051,12.24137931034483,True,False,False
2023-08-20,P34567,605,96,134,992,0.78,58.75,18.91,4.33,1.119424480811643,Weather Disruption,1415,6,8,3,1,506.57142857142856,231.76486442287185,154.28571428571428,0.8157142857142858,573.0714285714286,267.30318835639514,135.64285714285714,0.785,547.4,245.51137342852113,157.56666666666666,0.81,0.183356070941337,81.99,0.1355206611570248,8.079594017094017,False,False,True
2023-08-21,P34567,358,298,110,734,0.85,59.15,27.58,9.25,1.119424480811643,,933,0,8,3,0,567.2857142857143,206.8982956959889,189.71428571428572,0.7842857142857144,481.0,211.34696227184904,181.21428571428572,0.7699999999999999,507.6,226.11220894609588,172.03333333333333,0.7723333333333334,0.580411797440178,95.97999999999999,0.26810055865921784,1.4133438610343467,False,True,False
2023-08-22,P34567,987,104,163,1119,0.93,49.21,25.73,6.02,1.119424480811643,,2321,1,8,3,0,613.5714285714286,261.0375816766987,173.0,0.8128571428571428,496.92857142857144,240.68379009228426,171.14285714285714,0.7814285714285714,519.6333333333333,241.69922650259795,168.86666666666667,0.776,0.1664,80.96,0.08202634245187436,10.204714640198512,False,True,False
2023-08-23,P34567,873,257,149,660,0.73,65.79,25.3,4.39,1.119424480811643,Strike,1060,2,8,3,0,697.1428571428571,318.3271004126779,168.85714285714286,0.8042857142857143,633.5714285714286,294.15007009392923,179.85714285714286,0.7971428571428572,620.4333333333333,292.6459180192563,172.5,0.791,0.36542758480601256,95.48,0.10936998854524628,4.653270081552156,True,False,False
2023-08-24,P34567,616,155,184,1220,0.85,68.78,28.4,6.07,1.119424480811643,Strike,1834,3,8,3,0,510.0,233.41093947513784,148.0,0.8057142857142858,552.3571428571429,250.20871507383808,139.64285714285714,0.7942857142857143,549.9666666666667,245.82282424449596,159.7,0.8133333333333332,0.2351029252437703,103.25,0.16761363636363635,4.675521821631879,False,False,True
2023-08-25,P34567,872,239,120,1251,0.77,46.53,25.34,5.86,1.119424480811643,Weather Disruption,1890,4,8,3,0,758.4285714285714,302.12792938469954,178.14285714285714,0.8028571428571428,678.3571428571429,277.70975638462625,181.35714285714286,0.8049999999999999,642.9333333333333,284.81148433515693,171.26666666666668,0.7876666666666666,0.32359767891682784,77.73,0.08913990825688074,4.738357876433191,True,False,False
2023-08-26,P34567,153,207,168,830,0.84,42.64,19.26,6.0,1.119424480811643,,803,5,8,3,1,465.42857142857144,270.30899426573313,164.28571428571428,0.7999999999999999,524.7857142857143,272.1032548843938,146.14285714285714,0.7864285714285716,543.8,253.52336490296958,159.4,0.8106666666666666,0.32408857078953257,67.9,0.44379084967320265,0.8799171842650104,False,False,True
2023-08-27,P34567,146,170,147,832,0.87,45.84,25.41,7.1,1.119424480811643,Strike,838,6,8,3,1,510.0,284.63661043513025,190.0,0.84,475.7142857142857,258.2507513047164,167.5,0.7814285714285715,491.6,234.2803507736423,167.03333333333333,0.7833333333333333,0.29661016949152547,78.35,0.5366438356164384,0.9871534820824881,False,True,False
2023-08-28,P34567,826,104,119,549,0.62,64.62,19.59,6.65,1.119424480811643,Weather Disruption,1056,0,8,3,0,532.2857142857143,304.6548398246309,183.28571428571428,0.83,523.2857142857143,256.95807157871207,170.85714285714286,0.7742857142857142,502.6,242.1103481672259,161.53333333333333,0.7803333333333333,0.1625,90.86000000000001,0.11000000000000001,12.810173697270471,False,True,False
2023-08-29,P34567,788,193,166,1022,0.83,60.3,26.39,4.05,1.119424480811643,,1445,1,8,3,0,547.2857142857143,315.6969613863452,174.0,0.8357142857142856,549.7142857142857,264.2211860635614,163.57142857142858,0.79,509.1333333333333,247.19707806181492,161.73333333333332,0.783,0.3155804718523709,90.74,0.11515228426395939,4.919158499282102,False,True,False
2023-08-30,P34567,620,61,143,1362,0.68,59.08,24.3,3.46,1.119424480811643,,1701,2,8,3,0,577.4285714285714,310.32018794725417,171.42857142857142,0.7999999999999999,565.3571428571429,261.2050792128541,161.28571428571428,0.7892857142857143,501.8666666666667,240.30436638926747,162.06666666666666,0.7833333333333333,0.10600794438927508,86.83999999999999,0.14006451612903223,14.946962391513981,False,True,False
2023-08-31,P34567,198,194,132,1167,0.83,52.05,16.16,8.11,1.119424480811643,Strike,1051,3,8,3,0,771.0,270.8634342247035,190.57142857142858,0.8099999999999999,635.0714285714286,302.72111163341606,188.21428571428572,0.7985714285714286,644.9333333333333,281.33290297946047,169.13333333333333,0.7870000000000001,0.3761772853185596,76.32,0.38545454545454544,1.2296609116879893,True,False,False
2023-09-01,P34567,119,193,172,991,0.76,57.33,22.69,6.92,1.0593036072065063,Weather Disruption,822,4,9,3,0,421.14285714285717,300.9315695034492,158.28571428571428,0.7928571428571428,521.7857142857143,276.61669635670364,156.21428571428572,0.7828571428571429,535.6,263.29590014750113,156.26666666666668,0.8063333333333333,0.4728736436821841,86.94,0.7305882352941176,0.8112898827379329,False,False,True
2023-09-02,P34567,989,189,160,1081,0.87,49.24,20.15,5.51,1.0593036072065063,Strike,2141,5,9,3,1,533.0,349.2730545957797,173.14285714285714,0.8314285714285713,534.5714285714286,294.5206573101751,150.85714285714286,0.8007142857142856,553.9333333333333,275.2161449420832,153.2,0.8066666666666668,0.35824532900081235,74.9,0.07573306370070779,6.014717508970382,False,False,True
2023-09-03,P34567,852,185,108,1180,0.64,54.32,19.93,8.66,1.0593036072065063,Weather Disruption,1846,6,9,3,1,757.8571428571429,263.19348305725543,197.71428571428572,0.7785714285714286,660.3571428571429,305.1656818952503,188.64285714285714,0.7871428571428571,645.9666666666667,282.05789126168486,167.03333333333333,0.7883333333333333,0.2943850875198909,82.91,0.09731220657276995,7.195945945945946,True,False,False
2023-09-04,P34567,672,261,167,771,0.82,63.79,24.03,5.72,1.0593036072065063,,1180,0,9,3,0,582.5714285714286,339.3144348746242,175.28571428571428,0.8242857142857144,528.3571428571429,290.3087500053527,163.5,0.8114285714285714,560.0666666666667,275.74587667950226,152.63333333333333,0.8079999999999999,0.4303886925795053,93.53999999999999,0.13919642857142855,3.1398934679001966,False,False,True
2023-09-05,P34567,990,52,134,1079,0.7,69.44,19.83,8.57,1.0593036072065063,Weather Disruption,1739,1,9,3,0,673.5714285714286,320.28105217285724,140.28571428571428,0.7828571428571428,612.8571428571429,274.2721436661201,156.5,0.7807142857142858,523.2,254.35495155257047,159.33333333333334,0.779,0.08185293456262649,97.84,0.09882828282828283,27.197802197802197,False,True,False
2023-09-06,P34567,589,193,180,1366,0.9,67.97,26.65,5.14,1.0593036072065063,Weather Disruption,1880,2,9,3,0,534.7142857142857,305.0249794610893,184.85714285714286,0.8314285714285713,501.85714285714283,263.57887657364404,166.78571428571428,0.8257142857142857,557.1666666666666,274.9408818378003,154.2,0.808,0.30593297101449274,99.76,0.16937181663837012,3.3909038572251005,False,False,True
2023-09-07,P34567,518,79,197,751,0.92,68.02,16.06,3.51,1.0593036072065063,Weather Disruption,1076,3,9,3,0,696.4285714285714,299.00939625305955,109.0,0.7928571428571428,631.8571428571429,255.9527772379589,149.35714285714286,0.7885714285714286,532.4666666666667,248.68242223051652,158.93333333333334,0.7883333333333333,0.1167652027027027,87.59,0.1690926640926641,7.127132636213538,False,True,False
2023-01-01,P98765,789,286,187,1059,0.95,52.07,24.91,9.53,0.9826487494475706,Weather Disruption,1896,6,1,1,1,774.2857142857143,260.6637132946811,200.85714285714286,0.8171428571428573,651.2857142857143,298.8031069170741,192.14285714285714,0.7978571428571428,665.3666666666667,270.60716958330016,172.33333333333334,0.7953333333333334,0.3703292637809841,86.51,0.10964512040557668,2.903938167096062,True,False,False
2023-01-02,P98765,949,72,195,1195,0.88,54.06,27.14,5.76,0.9826487494475706,Weather Disruption,2334,0,1,1,0,583.8571428571429,343.5182812075791,181.42857142857142,0.8457142857142858,545.2142857142857,284.3649276685015,167.85714285714286,0.8307142857142856,585.4,270.03353559294766,150.6,0.8059999999999999,0.09392471114424153,86.96000000000001,0.09163329820864068,14.97790404040404,False,False,True
2023-01-03,P98765,161,141,164,1331,0.86,61.17,25.09,8.55,0.9826487494475706,Strike,1249,1,1,1,0,656.7142857142857,327.37629433915697,197.42857142857142,0.807142857142857,645.7142857142857,307.6772606210872,196.78571428571428,0.8100000000000002,637.6333333333333,278.39360418403055,172.83333333333334,0.7956666666666667,0.21112299465240641,94.81,0.5888819875776398,1.3277255484083785,True,False,False
2023-01-04,P98765,244,164,107,1198,0.68,67.67,22.46,4.95,0.9826487494475706,Weather Disruption,1059,2,1,1,0,530.7142857142857,365.7707452698178,182.71428571428572,0.8214285714285714,520.3571428571429,294.972647269815,165.35714285714286,0.8135714285714285,577.7,276.5060515643813,151.2,0.8053333333333333,0.2703084530256652,95.08,0.38967213114754096,2.1879483500717356,False,False,True
2023-01-05,P98765,315,153,144,589,0.72,44.26,29.25,7.52,0.9826487494475706,Weather Disruption,637,3,1,1,0,600.4285714285714,298.04465948515025,116.0,0.7628571428571428,607.0,269.2485268869066,144.5,0.7878571428571428,530.5333333333333,250.18582519087064,158.46666666666667,0.7856666666666666,0.2998320268756999,81.02999999999999,0.2572380952380952,2.8594771241830066,False,True,False
2023-01-06,P98765,102,167,186,945,0.76,49.13,19.5,9.11,0.9826487494475706,,739,4,1,1,0,549.5714285714286,372.4391928636843,209.85714285714286,0.7914285714285713,618.7857142857143,338.35897609387644,188.78571428571428,0.8028571428571428,632.0666666666667,287.5382953005873,174.63333333333333,0.797,0.37893030794165317,77.74,0.762156862745098,0.8036558462023322,True,False,False
2023-01-07,P98765,259,54,146,831,0.87,44.18,15.29,3.29,0.9826487494475706,Weather Disruption,1079,5,1,1,1,545.8571428571429,349.35293928987636,160.85714285714286,0.8257142857142857,505.64285714285717,302.9759084463667,162.57142857142858,0.812857142857143,560.7,279.9948460116786,147.26666666666668,0.8126666666666666,0.1337579617834395,62.76,0.24231660231660232,5.512984248616433,False,False,True
2023-01-08,P98765,838,261,139,638,0.92,58.36,21.48,8.81,0.9826487494475706,,1705,6,1,1,1,699.2857142857143,228.95029612393648,129.0,0.7700000000000001,604.6428571428571,266.89370028673824,159.5,0.8049999999999999,530.5333333333333,250.18582519087064,159.9,0.7959999999999999,0.6354782608695652,88.65,0.10578758949880669,3.4899217058137597,False,True,False
2023-01-09,P98765,880,153,175,856,0.67,49.19,15.5,7.0,0.9826487494475706,Strike,1517,0,1,1,0,550.5714285714286,373.46033129051244,195.0,0.7828571428571429,623.8571428571429,341.9423831679734,181.92857142857142,0.7935714285714287,639.9,291.081970917306,176.93333333333334,0.7929999999999999,0.3816821097647898,71.69,0.08146590909090909,8.584528338698663,True,False,False
2023-01-10,P98765,219,297,153,1100,0.92,49.78,29.31,7.25,0.9826487494475706,Strike,1181,1,1,1,0,457.2857142857143,361.14249924635703,203.28571428571428,0.8042857142857143,607.8571428571429,356.0073156428229,190.71428571428572,0.8035714285714286,618.6,297.8724096216248,180.33333333333334,0.8013333333333333,0.7259078212290503,86.34,0.39424657534246577,0.8014931927975406,True,False,False
2023-01-11,P98765,992,157,175,773,0.84,42.13,18.15,6.66,0.9826487494475706,Weather Disruption,1731,2,1,1,0,670.5714285714286,326.6613216277969,155.71428571428572,0.8371428571428572,545.8571428571429,328.32391537412167,157.0,0.8150000000000001,579.6666666666666,289.4574393505934,148.53333333333333,0.8106666666666666,0.30426356589147285,66.94,0.06747983870967741,7.521989687594783,False,False,True
2023-01-12,P98765,188,114,145,518,0.81,50.49,26.83,9.12,0.9826487494475706,Strike,550,3,1,1,0,556.1428571428571,336.66671381423504,145.0,0.8285714285714285,544.5714285714286,329.789143424824,159.07142857142858,0.8300000000000001,572.8666666666667,296.3327269429946,143.0,0.8076666666666666,0.2289813486370158,86.44,0.4597872340425532,2.0359540827377085,False,False,True
2023-01-13,P98765,428,170,146,1482,0.67,65.87,26.62,3.3,0.9826487494475706,Weather Disruption,1331,4,1,1,0,521.2857142857143,335.3007179064358,132.0,0.8071428571428572,551.9285714285714,325.63676419870376,153.64285714285714,0.8157142857142857,569.4333333333333,297.4291782793917,146.6,0.8053333333333333,0.31225400157438993,95.79,0.2238084112149533,3.7576821773485514,False,False,True
2023-01-14,P98765,679,79,114,810,0.62,46.99,18.27,4.83,0.9826487494475706,Strike,1447,5,1,1,1,678.2857142857143,222.02756156666274,125.42857142857143,0.7700000000000001,605.2857142857143,267.0740112263406,154.35714285714286,0.8,548.9,239.61784948768636,160.1,0.7899999999999999,0.1307019617111794,70.09,0.10322533136966128,13.862801143323807,False,True,False
2023-01-15,P98765,456,198,118,1369,0.8,60.86,24.32,9.13,0.9826487494475706,Weather Disruption,1415,6,1,1,1,502.2857142857143,334.59164877290533,132.71428571428572,0.7928571428571429,518.5,308.0498835728247,158.78571428571428,0.812142857142857,561.8333333333334,297.31372996043865,149.56666666666666,0.805,0.36009353078721745,94.31,0.2068201754385965,2.878787878787879,False,False,True
2023-01-16,P98765,709,133,125,1385,0.83,58.89,15.72,8.27,0.9826487494475706,Weather Disruption,1940,0,1,1,0,530.2857142857143,351.5137333901835,194.57142857142858,0.8042857142857144,650.6428571428571,326.3286703599621,192.57142857142858,0.8071428571428572,612.9,294.31268265641177,180.9,0.8083333333333333,0.25312669929309406,82.88,0.11689703808180535,6.422683214059244,True,False,False
2023-01-17,P98765,366,247,151,1477,0.67,65.9,22.25,3.12,0.9826487494475706,,1301,1,1,1,0,460.85714285714283,324.32464628898686,203.42857142857142,0.8085714285714286,609.3571428571429,322.9045124736165,200.57142857142858,0.7935714285714287,607.9333333333333,297.26418452665774,183.33333333333334,0.8016666666666665,0.45202614379084965,91.27000000000001,0.24937158469945359,2.211613994803311,True,False,False
2023-01-18,P98765,716,199,192,653,0.79,43.97,15.22,6.62,0.9826487494475706,,1361,2,1,1,0,469.0,291.5687454672279,150.85714285714286,0.78,526.4285714285714,311.85245877490865,166.14285714285714,0.812857142857143,552.7666666666667,287.86678951512846,154.4,0.807,0.39250493096646943,65.81,0.09191340782122906,4.554417657909802,False,False,True
2023-01-19,P98765,422,259,121,889,0.9,69.33,28.82,6.71,0.9826487494475706,,1155,3,1,1,0,494.42857142857144,276.0228596468395,164.42857142857142,0.8114285714285714,512.5714285714286,311.87638435905853,173.57142857142858,0.8164285714285715,557.3,284.572898363071,156.06666666666666,0.8059999999999999,0.479249273063706,104.86,0.2484834123222749,1.8103818103818103,False,False,True
2023-01-20,P98765,734,249,120,759,0.89,57.48,29.64,5.81,0.9826487494475706,,1277,4,1,1,0,453.0,315.598901561249,198.14285714285714,0.7999999999999999,613.6428571428571,324.2239508883791,199.5,0.8085714285714286,608.8333333333334,297.6151279216432,184.43333333333334,0.8003333333333332,0.42626559060895086,92.93,0.1266076294277929,3.312124904110825,True,False,False
2023-01-21,P98765,640,280,150,1119,0.92,69.86,18.33,5.08,0.9826487494475706,Weather Disruption,1478,5,1,1,1,657.1428571428571,216.82437483781578,137.85714285714286,0.7828571428571429,602.2142857142857,266.35782138129343,155.92857142857142,0.8092857142857143,551.0333333333333,240.1517456100211,161.53333333333333,0.7926666666666666,0.4839506172839506,93.27,0.145734375,2.484472049689441,False,True,False
2023-01-22,P98765,748,81,137,1382,0.73,67.35,18.12,7.77,0.9826487494475706,Strike,1888,6,1,1,1,564.2857142857143,268.2795272880594,168.28571428571428,0.7914285714285715,555.0714285714286,299.39900423392146,164.57142857142858,0.8085714285714285,552.1,279.39742427169097,152.16666666666666,0.8,0.13058498387839704,93.24,0.1246524064171123,12.65009301538982,False,False,True
2023-01-23,P98765,294,210,119,1296,0.71,46.65,26.31,4.45,0.9826487494475706,Weather Disruption,1197,0,1,1,0,464.57142857142856,205.08441931950574,175.85714285714286,0.7728571428571429,567.5714285714286,282.99625283893613,165.78571428571428,0.8049999999999999,531.7,274.973998770793,155.86666666666667,0.7996666666666667,0.37433155080213903,77.41,0.26329931972789117,1.971830985915493,False,False,True
2023-01-24,P98765,837,294,128,1070,0.86,41.68,18.8,8.59,0.9826487494475706,,1777,1,1,1,0,549.5714285714286,314.7818594640093,220.0,0.8,603.1428571428571,313.51060763377825,208.71428571428572,0.8035714285714286,603.7333333333333,292.11829598738706,184.56666666666666,0.803,0.46793997271487037,69.07000000000001,0.08252090800477899,3.3103939250118652,True,False,False
2023-01-25,P98765,431,65,150,624,0.75,47.67,28.43,8.62,0.9826487494475706,,1004,2,1,1,0,499.2857142857143,167.60938148535897,168.85714285714286,0.7642857142857143,527.7142857142857,257.19475666728295,156.92857142857142,0.7964285714285715,528.1,275.5814354890528,154.16666666666666,0.7929999999999999,0.11062484804279116,84.72,0.1965661252900232,8.841025641025642,False,False,True
2023-01-26,P98765,269,253,103,853,0.63,55.83,23.61,5.91,0.9826487494475706,Strike,652,3,1,1,0,607.0,262.5998222898614,165.28571428571428,0.7757142857142858,592.2142857142857,276.60084503220065,168.35714285714286,0.7878571428571428,546.1,244.4812030007414,166.8,0.786,0.44722222222222224,85.35,0.31728624535315986,1.6876842963799483,False,True,False
2023-01-27,P98765,620,87,154,772,0.7,45.15,20.26,4.98,0.9826487494475706,,1377,4,1,1,0,623.5714285714286,245.23244561222444,208.57142857142858,0.7914285714285713,586.5714285714286,305.37057293260364,209.21428571428572,0.7914285714285715,596.1666666666666,288.51750479773773,183.56666666666666,0.797,0.15834633385335414,70.39,0.11353225806451613,10.180623973727423,True,False,False
2023-01-28,P98765,562,293,170,1118,0.75,45.02,27.49,4.99,0.9826487494475706,Weather Disruption,1372,5,1,1,1,518.4285714285714,165.75268438535835,186.42857142857142,0.7757142857142857,519.8571428571429,254.10956363283609,159.21428571428572,0.7914285714285715,541.4666666666667,266.7450976614882,162.2,0.791,0.5443205944798301,77.5,0.13790035587188612,2.5574516496018203,False,False,True
2023-01-29,P98765,139,275,191,1310,0.7,53.88,22.4,6.38,0.9826487494475706,Weather Disruption,903,6,1,1,1,517.7142857142857,274.3013636408656,226.0,0.7957142857142856,534.1428571428571,315.2607851245735,210.5,0.7892857142857144,588.4333333333333,297.7232785233842,187.7,0.7923333333333333,0.6093700538144983,82.66,0.5946762589928057,0.7220779220779221,True,False,False
2023-01-30,P98765,636,191,127,744,0.72,41.0,28.67,8.04,0.9826487494475706,Weather Disruption,1152,0,1,1,0,544.1428571428571,168.3948025439306,185.42857142857142,0.7642857142857142,523.2142857142857,255.4004935154044,159.07142857142858,0.7785714285714286,535.6666666666666,262.56379629803666,159.76666666666668,0.7943333333333332,0.3818908883176235,77.71000000000001,0.12218553459119498,4.624781849912741,False,False,True
2023-01-31,P98765,360,85,103,1347,0.7,43.66,28.92,5.51,0.9826487494475706,Weather Disruption,1400,1,1,1,0,493.2857142857143,161.4566136621164,169.14285714285714,0.7514285714285714,481.14285714285717,226.77466184022276,160.0,0.7657142857142858,522.3666666666667,260.9615486715573,159.8,0.7953333333333333,0.19675925925925927,78.09,0.21691666666666667,6.050420168067228,False,False,True
2023-02-01,P98765,494,274,121,949,0.61,52.48,17.48,7.27,0.9108054107306922,Weather Disruption,1148,2,2,1,0,503.57142857142856,158.42333281733536,171.28571428571428,0.7100000000000001,499.0,216.26408357874394,167.85714285714286,0.7607142857142858,506.8333333333333,247.53753924068448,164.03333333333333,0.7923333333333334,0.6213151927437641,77.22999999999999,0.15633603238866395,2.955606078736389,False,False,True
2023-02-02,P98765,325,200,175,1429,0.82,41.89,15.03,5.68,0.9108054107306922,Strike,1393,3,2,1,0,512.0,217.33691203597567,186.42857142857142,0.7928571428571429,592.7857142857143,275.99614784698286,163.35714285714286,0.7878571428571428,541.0666666666667,247.50979546388623,168.2,0.783,0.44543429844098,62.6,0.19261538461538463,1.9817073170731707,False,True,False
